year,round_number,race_name,track_name,session_type,time,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,source,created_at
2025,10,Canada,Canadian Grand Prix,R,0 days 00:48:34.614000,23.0,49.3,29.0,1018.9,False,1.4,169,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:49:34.614000,23.0,50.0,28.0,1019.0,False,1.8,194,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:50:34.615000,23.0,49.5,28.0,1019.0,False,1.0,133,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:51:34.615000,23.0,49.5,29.0,1019.0,False,1.0,175,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:52:34.631000,23.0,49.4,29.0,1019.0,False,1.2,174,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:53:34.622000,23.0,49.8,29.0,1019.0,False,1.4,238,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:54:34.622000,23.1,49.9,29.0,1019.1,False,1.3,211,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:55:34.607000,23.4,49.7,29.0,1019.1,False,1.0,333,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:56:34.629000,23.4,49.6,29.0,1019.0,False,1.0,344,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:57:34.628000,23.3,49.6,30.0,1018.9,False,0.6,18,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:58:34.628000,23.3,49.7,30.0,1019.1,False,0.7,2,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:59:34.613000,23.4,50.0,30.0,1019.1,False,0.5,104,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:00:34.613000,23.6,50.1,29.0,1018.9,False,1.0,3,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:01:34.614000,23.6,50.2,29.0,1019.0,False,0.9,353,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:02:34.627000,23.6,50.2,29.0,1019.1,False,1.6,343,fastf1,2026-06-30T22:41:36.190248+00:00
