year,round_number,race_name,track_name,session_type,time,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,source,created_at
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:17:15.645000,21.9,31.2,59.0,987.1,False,1.7,265,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:18:15.633000,21.9,31.3,58.0,987.1,False,1.5,236,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:19:15.643000,21.9,31.2,58.0,987.0,False,1.8,295,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:20:15.655000,21.9,31.1,58.0,987.0,False,2.7,271,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:21:15.675000,22.0,31.1,58.0,987.1,False,1.3,258,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:22:15.679000,22.0,31.5,57.0,987.1,False,2.1,241,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:23:15.679000,22.0,31.5,57.0,987.2,False,2.0,236,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:24:15.673000,22.0,31.6,58.0,987.1,False,2.4,260,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:25:15.683000,22.0,31.5,58.0,987.0,False,2.5,245,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:26:15.664000,22.0,31.7,58.0,987.0,False,1.7,284,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:27:15.668000,22.0,31.8,58.0,987.0,False,1.7,252,fastf1,2026-06-30T00:50:51.585913+00:00
