Driver,Team,Compound,LapNumber,TyreLife,TyreLifeSquared,Stint,Position,TrackStatus,IsPitLap,IsGreenFlag,RaceProgress,StintLength,StintProgress,DriverMedianPace,TeamMedianPace,PreviousLapTime,Rolling3LapAvg,Rolling5LapAvg,LapTimeSeconds
LAW,Racing Bulls,SOFT,39.0,11.0,121.0,2.0,8.0,1,0,1,0.5,9.0,0.8888888888888888,76.82400000000001,77.0135,75.964,77.375,76.8984,75.8
LAW,Racing Bulls,SOFT,40.0,12.0,144.0,2.0,8.0,1,1,1,0.5128205128205128,9.0,1.0,76.82400000000001,77.0135,75.8,75.88466666666666,76.77340000000001,92.467
LAW,Racing Bulls,HARD,41.0,2.0,4.0,3.0,8.0,1,1,1,0.5256410256410257,37.0,0.02702702702702703,76.82400000000001,77.0135,92.467,81.41033333333333,80.0784,80.883
LAW,Racing Bulls,HARD,42.0,3.0,9.0,3.0,8.0,1,0,1,0.5384615384615384,37.0,0.05405405405405406,76.82400000000001,77.0135,80.883,83.05,80.2008,76.743
LAW,Racing Bulls,HARD,43.0,4.0,16.0,3.0,8.0,1,0,1,0.5512820512820513,37.0,0.08108108108108109,76.82400000000001,77.0135,76.743,83.36433333333333,80.3714,75.931
LAW,Racing Bulls,HARD,44.0,5.0,25.0,3.0,8.0,1,0,1,0.5641025641025641,37.0,0.10810810810810811,76.82400000000001,77.0135,75.931,77.85233333333332,80.3648,75.958
LAW,Racing Bulls,HARD,45.0,6.0,36.0,3.0,8.0,1,0,1,0.5769230769230769,37.0,0.13513513513513514,76.82400000000001,77.0135,75.958,76.21066666666667,80.3964,75.605
LAW,Racing Bulls,HARD,46.0,7.0,49.0,3.0,8.0,1,0,1,0.5897435897435898,37.0,0.16216216216216217,76.82400000000001,77.0135,75.605,75.83133333333333,77.024,75.476
LAW,Racing Bulls,HARD,47.0,8.0,64.0,3.0,8.0,1,0,1,0.6025641025641025,37.0,0.1891891891891892,76.82400000000001,77.0135,75.476,75.67966666666666,75.9426,75.461
LAW,Racing Bulls,HARD,48.0,9.0,81.0,3.0,8.0,1,0,1,0.6153846153846154,37.0,0.21621621621621623,76.82400000000001,77.0135,75.461,75.51400000000001,75.68620000000001,75.418
LAW,Racing Bulls,HARD,49.0,10.0,100.0,3.0,8.0,1,0,1,0.6282051282051282,37.0,0.24324324324324326,76.82400000000001,77.0135,75.418,75.45166666666667,75.5836,75.567
LAW,Racing Bulls,HARD,50.0,11.0,121.0,3.0,8.0,1,0,1,0.6410256410256411,37.0,0.2702702702702703,76.82400000000001,77.0135,75.567,75.482,75.50540000000001,75.479
LAW,Racing Bulls,HARD,51.0,12.0,144.0,3.0,8.0,1,0,1,0.6538461538461539,37.0,0.2972972972972973,76.82400000000001,77.0135,75.479,75.488,75.4802,75.399
LAW,Racing Bulls,HARD,52.0,13.0,169.0,3.0,8.0,1,0,1,0.6666666666666666,37.0,0.32432432432432434,76.82400000000001,77.0135,75.399,75.48166666666667,75.4648,75.377
LAW,Racing Bulls,HARD,53.0,14.0,196.0,3.0,8.0,1,0,1,0.6794871794871795,37.0,0.35135135135135137,76.82400000000001,77.0135,75.377,75.41833333333334,75.44800000000001,75.356
LAW,Racing Bulls,HARD,54.0,15.0,225.0,3.0,8.0,1,0,1,0.6923076923076923,37.0,0.3783783783783784,76.82400000000001,77.0135,75.356,75.37733333333334,75.4356,75.321
LAW,Racing Bulls,HARD,55.0,16.0,256.0,3.0,8.0,1,0,1,0.7051282051282052,37.0,0.40540540540540543,76.82400000000001,77.0135,75.321,75.35133333333333,75.3864,75.597
LAW,Racing Bulls,HARD,56.0,17.0,289.0,3.0,8.0,1,0,1,0.717948717948718,37.0,0.43243243243243246,76.82400000000001,77.0135,75.597,75.42466666666667,75.41,76.96
LAW,Racing Bulls,HARD,57.0,18.0,324.0,3.0,8.0,1,0,1,0.7307692307692307,37.0,0.4594594594594595,76.82400000000001,77.0135,76.96,75.95933333333333,75.7222,76.583
LAW,Racing Bulls,HARD,58.0,19.0,361.0,3.0,8.0,1,0,1,0.7435897435897436,37.0,0.4864864864864865,76.82400000000001,77.0135,76.583,76.38,75.96340000000001,77.684
LAW,Racing Bulls,HARD,59.0,20.0,400.0,3.0,8.0,1,0,1,0.7564102564102564,37.0,0.5135135135135135,76.82400000000001,77.0135,77.684,77.07566666666666,76.429,76.772
LAW,Racing Bulls,HARD,60.0,21.0,441.0,3.0,8.0,1,0,1,0.7692307692307693,37.0,0.5405405405405406,76.82400000000001,77.0135,76.772,77.01299999999999,76.7192,76.672
LAW,Racing Bulls,HARD,61.0,22.0,484.0,3.0,8.0,1,0,1,0.782051282051282,37.0,0.5675675675675675,76.82400000000001,77.0135,76.672,77.04266666666666,76.9342,76.173
LAW,Racing Bulls,HARD,62.0,23.0,529.0,3.0,8.0,1,0,1,0.7948717948717948,37.0,0.5945945945945946,76.82400000000001,77.0135,76.173,76.539,76.77680000000001,76.864
LAW,Racing Bulls,HARD,63.0,24.0,576.0,3.0,8.0,1,0,1,0.8076923076923077,37.0,0.6216216216216216,76.82400000000001,77.0135,76.864,76.56966666666666,76.833,77.611
LAW,Racing Bulls,HARD,64.0,25.0,625.0,3.0,8.0,1,0,1,0.8205128205128205,37.0,0.6486486486486487,76.82400000000001,77.0135,77.611,76.88266666666667,76.8184,77.155
LAW,Racing Bulls,HARD,65.0,26.0,676.0,3.0,8.0,1,0,1,0.8333333333333334,37.0,0.6756756756756757,76.82400000000001,77.0135,77.155,77.21000000000001,76.89500000000001,79.159
LAW,Racing Bulls,HARD,66.0,27.0,729.0,3.0,8.0,1,0,1,0.8461538461538461,37.0,0.7027027027027027,76.82400000000001,77.0135,79.159,77.97500000000001,77.39240000000001,76.955
LAW,Racing Bulls,HARD,67.0,28.0,784.0,3.0,8.0,1,0,1,0.8589743589743589,37.0,0.7297297297297297,76.82400000000001,77.0135,76.955,77.75633333333333,77.5488,77.409
LAW,Racing Bulls,HARD,68.0,29.0,841.0,3.0,8.0,1,0,1,0.8717948717948718,37.0,0.7567567567567568,76.82400000000001,77.0135,77.409,77.84100000000001,77.6578,77.363
LAW,Racing Bulls,HARD,69.0,30.0,900.0,3.0,8.0,1,0,1,0.8846153846153846,37.0,0.7837837837837838,76.82400000000001,77.0135,77.363,77.24233333333335,77.6082,77.136
LAW,Racing Bulls,HARD,70.0,31.0,961.0,3.0,8.0,1,0,1,0.8974358974358975,37.0,0.8108108108108109,76.82400000000001,77.0135,77.136,77.30266666666667,77.6044,76.905
LAW,Racing Bulls,HARD,71.0,32.0,1024.0,3.0,8.0,1,0,1,0.9102564102564102,37.0,0.8378378378378378,76.82400000000001,77.0135,76.905,77.13466666666666,77.1536,77.053
LAW,Racing Bulls,HARD,72.0,33.0,1089.0,3.0,8.0,1,0,1,0.9230769230769231,37.0,0.8648648648648649,76.82400000000001,77.0135,77.053,77.03133333333334,77.1732,76.392
LAW,Racing Bulls,HARD,73.0,34.0,1156.0,3.0,8.0,1,0,1,0.9358974358974359,37.0,0.8918918918918919,76.82400000000001,77.0135,76.392,76.78333333333332,76.96979999999999,76.597
LAW,Racing Bulls,HARD,74.0,35.0,1225.0,3.0,8.0,1,0,1,0.9487179487179487,37.0,0.918918918918919,76.82400000000001,77.0135,76.597,76.68066666666667,76.8166,77.066
LAW,Racing Bulls,HARD,75.0,36.0,1296.0,3.0,8.0,1,0,1,0.9615384615384616,37.0,0.9459459459459459,76.82400000000001,77.0135,77.066,76.68499999999999,76.8026,76.757
LAW,Racing Bulls,HARD,76.0,37.0,1369.0,3.0,8.0,1,0,1,0.9743589743589743,37.0,0.972972972972973,76.82400000000001,77.0135,76.757,76.80666666666667,76.773,76.028
LAW,Racing Bulls,HARD,77.0,38.0,1444.0,3.0,8.0,1,0,1,0.9871794871794872,37.0,1.0,76.82400000000001,77.0135,76.028,76.617,76.56800000000001,76.63
LEC,Ferrari,MEDIUM,2.0,2.0,4.0,1.0,2.0,16,0,0,0.02564102564102564,22.0,0.09090909090909091,75.269,75.47,84.481,84.481,84.481,104.769
LEC,Ferrari,MEDIUM,3.0,3.0,9.0,1.0,2.0,6,0,0,0.038461538461538464,22.0,0.13636363636363635,75.269,75.47,104.769,94.625,94.625,108.805
LEC,Ferrari,MEDIUM,4.0,4.0,16.0,1.0,2.0,671,0,0,0.05128205128205128,22.0,0.18181818181818182,75.269,75.47,108.805,99.35166666666667,99.35166666666667,101.248
LEC,Ferrari,MEDIUM,5.0,5.0,25.0,1.0,2.0,1,0,1,0.0641025641025641,22.0,0.22727272727272727,75.269,75.47,101.248,104.94066666666667,99.82575,78.801
LEC,Ferrari,MEDIUM,6.0,6.0,36.0,1.0,2.0,1,0,1,0.07692307692307693,22.0,0.2727272727272727,75.269,75.47,78.801,96.28466666666668,95.6208,79.267
LEC,Ferrari,MEDIUM,7.0,7.0,49.0,1.0,2.0,1,0,1,0.08974358974358974,22.0,0.3181818181818182,75.269,75.47,79.267,86.43866666666668,94.578,78.656
LEC,Ferrari,MEDIUM,8.0,8.0,64.0,1.0,2.0,12,0,0,0.10256410256410256,22.0,0.36363636363636365,75.269,75.47,78.656,78.908,89.3554,77.99
LEC,Ferrari,MEDIUM,9.0,9.0,81.0,1.0,2.0,2,0,0,0.11538461538461539,22.0,0.4090909090909091,75.269,75.47,77.99,78.63766666666668,83.19239999999999,81.212
LEC,Ferrari,MEDIUM,10.0,10.0,100.0,1.0,2.0,2,0,0,0.1282051282051282,22.0,0.45454545454545453,75.269,75.47,81.212,79.286,79.18520000000001,79.912
LEC,Ferrari,MEDIUM,11.0,11.0,121.0,1.0,2.0,21,0,0,0.14102564102564102,22.0,0.5,75.269,75.47,79.912,79.70466666666667,79.4074,79.89
LEC,Ferrari,MEDIUM,12.0,12.0,144.0,1.0,2.0,1,0,1,0.15384615384615385,22.0,0.5454545454545454,75.269,75.47,79.89,80.33800000000001,79.532,76.439
LEC,Ferrari,MEDIUM,13.0,13.0,169.0,1.0,2.0,1,0,1,0.16666666666666666,22.0,0.5909090909090909,75.269,75.47,76.439,78.747,79.08860000000001,76.207
LEC,Ferrari,MEDIUM,14.0,14.0,196.0,1.0,2.0,1,0,1,0.1794871794871795,22.0,0.6363636363636364,75.269,75.47,76.207,77.512,78.732,76.63
LEC,Ferrari,MEDIUM,15.0,15.0,225.0,1.0,2.0,1,0,1,0.19230769230769232,22.0,0.6818181818181818,75.269,75.47,76.63,76.42533333333334,77.81559999999999,76.042
LEC,Ferrari,MEDIUM,16.0,16.0,256.0,1.0,2.0,1,0,1,0.20512820512820512,22.0,0.7272727272727273,75.269,75.47,76.042,76.29299999999999,77.04159999999999,75.743
LEC,Ferrari,MEDIUM,17.0,17.0,289.0,1.0,2.0,1,0,1,0.21794871794871795,22.0,0.7727272727272727,75.269,75.47,75.743,76.13833333333332,76.2122,75.268
LEC,Ferrari,MEDIUM,18.0,18.0,324.0,1.0,2.0,1,0,1,0.23076923076923078,22.0,0.8181818181818182,75.269,75.47,75.268,75.68433333333333,75.978,74.821
LEC,Ferrari,MEDIUM,19.0,19.0,361.0,1.0,1.0,1,0,1,0.24358974358974358,22.0,0.8636363636363636,75.269,75.47,74.821,75.27733333333333,75.70079999999999,75.516
LEC,Ferrari,MEDIUM,20.0,20.0,400.0,1.0,1.0,1,0,1,0.2564102564102564,22.0,0.9090909090909091,75.269,75.47,75.516,75.20166666666667,75.478,74.807
LEC,Ferrari,MEDIUM,21.0,21.0,441.0,1.0,1.0,1,0,1,0.2692307692307692,22.0,0.9545454545454546,75.269,75.47,74.807,75.048,75.23100000000001,75.782
LEC,Ferrari,MEDIUM,22.0,22.0,484.0,1.0,3.0,1,1,1,0.28205128205128205,22.0,1.0,75.269,75.47,75.782,75.36833333333334,75.2388,92.412
LEC,Ferrari,HARD,23.0,1.0,1.0,2.0,3.0,1,1,1,0.2948717948717949,27.0,0.037037037037037035,75.269,75.47,92.412,81.00033333333333,78.6676,80.099
LEC,Ferrari,HARD,24.0,2.0,4.0,2.0,3.0,1,0,1,0.3076923076923077,27.0,0.07407407407407407,75.269,75.47,80.099,82.76433333333334,79.7232,76.02
LEC,Ferrari,HARD,25.0,3.0,9.0,2.0,3.0,1,0,1,0.32051282051282054,27.0,0.1111111111111111,75.269,75.47,76.02,82.84366666666666,79.824,74.618
LEC,Ferrari,HARD,26.0,4.0,16.0,2.0,3.0,1,0,1,0.3333333333333333,27.0,0.14814814814814814,75.269,75.47,74.618,76.91233333333334,79.7862,74.714
LEC,Ferrari,HARD,27.0,5.0,25.0,2.0,3.0,1,0,1,0.34615384615384615,27.0,0.18518518518518517,75.269,75.47,74.714,75.11733333333332,79.5726,74.819
LEC,Ferrari,HARD,28.0,6.0,36.0,2.0,2.0,1,0,1,0.358974358974359,27.0,0.2222222222222222,75.269,75.47,74.819,74.717,76.054,74.849
LEC,Ferrari,HARD,29.0,7.0,49.0,2.0,2.0,1,0,1,0.3717948717948718,27.0,0.25925925925925924,75.269,75.47,74.849,74.794,75.00399999999999,74.205
LEC,Ferrari,HARD,30.0,8.0,64.0,2.0,2.0,1,0,1,0.38461538461538464,27.0,0.2962962962962963,75.269,75.47,74.205,74.62433333333333,74.64099999999999,75.131
LEC,Ferrari,HARD,31.0,9.0,81.0,2.0,2.0,1,0,1,0.3974358974358974,27.0,0.3333333333333333,75.269,75.47,75.131,74.72833333333334,74.7436,76.773
LEC,Ferrari,HARD,32.0,10.0,100.0,2.0,2.0,1,0,1,0.41025641025641024,27.0,0.37037037037037035,75.269,75.47,76.773,75.36966666666666,75.1554,76.418
LEC,Ferrari,HARD,33.0,11.0,121.0,2.0,2.0,1,0,1,0.4230769230769231,27.0,0.4074074074074074,75.269,75.47,76.418,76.10733333333333,75.4752,75.515
LEC,Ferrari,HARD,34.0,12.0,144.0,2.0,2.0,1,0,1,0.4358974358974359,27.0,0.4444444444444444,75.269,75.47,75.515,76.23533333333333,75.6084,74.98
LEC,Ferrari,HARD,35.0,13.0,169.0,2.0,2.0,1,0,1,0.44871794871794873,27.0,0.48148148148148145,75.269,75.47,74.98,75.63766666666668,75.7634,74.349
LEC,Ferrari,HARD,36.0,14.0,196.0,2.0,2.0,1,0,1,0.46153846153846156,27.0,0.5185185185185185,75.269,75.47,74.349,74.948,75.607,74.055
LEC,Ferrari,HARD,37.0,15.0,225.0,2.0,2.0,1,0,1,0.47435897435897434,27.0,0.5555555555555556,75.269,75.47,74.055,74.46133333333334,75.0634,74.105
LEC,Ferrari,HARD,38.0,16.0,256.0,2.0,2.0,12,0,0,0.48717948717948717,27.0,0.5925925925925926,75.269,75.47,74.105,74.16966666666667,74.6008,74.57
LEC,Ferrari,HARD,39.0,17.0,289.0,2.0,2.0,1,0,1,0.5,27.0,0.6296296296296297,75.269,75.47,74.57,74.24333333333334,74.4118,74.14
LEC,Ferrari,HARD,40.0,18.0,324.0,2.0,2.0,1,0,1,0.5128205128205128,27.0,0.6666666666666666,75.269,75.47,74.14,74.27166666666666,74.24380000000001,74.056
LEC,Ferrari,HARD,41.0,19.0,361.0,2.0,2.0,1,0,1,0.5256410256410257,27.0,0.7037037037037037,75.269,75.47,74.056,74.25533333333333,74.1852,74.835
LEC,Ferrari,HARD,42.0,20.0,400.0,2.0,2.0,1,0,1,0.5384615384615384,27.0,0.7407407407407407,75.269,75.47,74.835,74.34366666666666,74.34119999999999,75.133
LEC,Ferrari,HARD,43.0,21.0,441.0,2.0,2.0,1,0,1,0.5512820512820513,27.0,0.7777777777777778,75.269,75.47,75.133,74.67466666666667,74.54679999999999,74.556
LEC,Ferrari,HARD,44.0,22.0,484.0,2.0,2.0,1,0,1,0.5641025641025641,27.0,0.8148148148148148,75.269,75.47,74.556,74.84133333333334,74.54400000000001,74.265
LEC,Ferrari,HARD,45.0,23.0,529.0,2.0,2.0,1,0,1,0.5769230769230769,27.0,0.8518518518518519,75.269,75.47,74.265,74.65133333333334,74.569,74.21
LEC,Ferrari,HARD,46.0,24.0,576.0,2.0,2.0,1,0,1,0.5897435897435898,27.0,0.8888888888888888,75.269,75.47,74.21,74.34366666666666,74.59979999999999,74.339
LEC,Ferrari,HARD,47.0,25.0,625.0,2.0,2.0,1,0,1,0.6025641025641025,27.0,0.9259259259259259,75.269,75.47,74.339,74.27133333333333,74.50059999999999,74.534
LEC,Ferrari,HARD,48.0,26.0,676.0,2.0,2.0,1,0,1,0.6153846153846154,27.0,0.9629629629629629,75.269,75.47,74.534,74.36099999999999,74.3808,74.731
LEC,Ferrari,HARD,49.0,27.0,729.0,2.0,3.0,1,1,1,0.6282051282051282,27.0,1.0,75.269,75.47,74.731,74.53466666666667,74.41579999999999,91.977
LEC,Ferrari,MEDIUM,50.0,4.0,16.0,3.0,3.0,1,1,1,0.6410256410256411,29.0,0.034482758620689655,75.269,75.47,91.977,80.414,77.9582,77.1
LEC,Ferrari,MEDIUM,51.0,5.0,25.0,3.0,3.0,1,0,1,0.6538461538461539,29.0,0.06896551724137931,75.269,75.47,77.1,81.26933333333334,78.5362,74.368
LEC,Ferrari,MEDIUM,52.0,6.0,36.0,3.0,3.0,1,0,1,0.6666666666666666,29.0,0.10344827586206896,75.269,75.47,74.368,81.14833333333333,78.542,74.421
LEC,Ferrari,MEDIUM,53.0,7.0,49.0,3.0,3.0,1,0,1,0.6794871794871795,29.0,0.13793103448275862,75.269,75.47,74.421,75.29633333333332,78.51939999999999,75.407
LEC,Ferrari,MEDIUM,54.0,8.0,64.0,3.0,3.0,1,0,1,0.6923076923076923,29.0,0.1724137931034483,75.269,75.47,75.407,74.73199999999999,78.6546,77.108
LEC,Ferrari,MEDIUM,55.0,9.0,81.0,3.0,3.0,1,0,1,0.7051282051282052,29.0,0.20689655172413793,75.269,75.47,77.108,75.64533333333333,75.6808,74.497
LEC,Ferrari,MEDIUM,56.0,10.0,100.0,3.0,3.0,1,0,1,0.717948717948718,29.0,0.2413793103448276,75.269,75.47,74.497,75.67066666666666,75.1602,74.342
LEC,Ferrari,MEDIUM,57.0,11.0,121.0,3.0,3.0,1,0,1,0.7307692307692307,29.0,0.27586206896551724,75.269,75.47,74.342,75.31566666666667,75.155,74.442
LEC,Ferrari,MEDIUM,58.0,12.0,144.0,3.0,3.0,1,0,1,0.7435897435897436,29.0,0.3103448275862069,75.269,75.47,74.442,74.427,75.15920000000001,74.566
LEC,Ferrari,MEDIUM,59.0,13.0,169.0,3.0,3.0,1,0,1,0.7564102564102564,29.0,0.3448275862068966,75.269,75.47,74.566,74.45,74.991,74.707
LEC,Ferrari,MEDIUM,60.0,14.0,196.0,3.0,3.0,1,0,1,0.7692307692307693,29.0,0.3793103448275862,75.269,75.47,74.707,74.57166666666666,74.51079999999999,75.441
LEC,Ferrari,MEDIUM,61.0,15.0,225.0,3.0,3.0,1,0,1,0.782051282051282,29.0,0.41379310344827586,75.269,75.47,75.441,74.90466666666667,74.6996,75.405
LEC,Ferrari,MEDIUM,62.0,16.0,256.0,3.0,3.0,1,0,1,0.7948717948717948,29.0,0.4482758620689655,75.269,75.47,75.405,75.18433333333333,74.9122,75.646
LEC,Ferrari,MEDIUM,63.0,17.0,289.0,3.0,3.0,1,0,1,0.8076923076923077,29.0,0.4827586206896552,75.269,75.47,75.646,75.49733333333334,75.153,75.365
LEC,Ferrari,MEDIUM,64.0,18.0,324.0,3.0,3.0,1,0,1,0.8205128205128205,29.0,0.5172413793103449,75.269,75.47,75.365,75.472,75.3128,75.269
LEC,Ferrari,MEDIUM,65.0,19.0,361.0,3.0,3.0,1,0,1,0.8333333333333334,29.0,0.5517241379310345,75.269,75.47,75.269,75.42666666666666,75.42519999999999,75.395
LEC,Ferrari,MEDIUM,66.0,20.0,400.0,3.0,3.0,1,0,1,0.8461538461538461,29.0,0.5862068965517241,75.269,75.47,75.395,75.343,75.416,74.915
LEC,Ferrari,MEDIUM,67.0,21.0,441.0,3.0,3.0,1,0,1,0.8589743589743589,29.0,0.6206896551724138,75.269,75.47,74.915,75.193,75.31800000000001,74.925
LEC,Ferrari,MEDIUM,68.0,22.0,484.0,3.0,3.0,1,0,1,0.8717948717948718,29.0,0.6551724137931034,75.269,75.47,74.925,75.07833333333333,75.1738,75.636
LEC,Ferrari,MEDIUM,69.0,23.0,529.0,3.0,3.0,1,0,1,0.8846153846153846,29.0,0.6896551724137931,75.269,75.47,75.636,75.15866666666666,75.22800000000001,76.104
LEC,Ferrari,MEDIUM,70.0,24.0,576.0,3.0,3.0,1,0,1,0.8974358974358975,29.0,0.7241379310344828,75.269,75.47,76.104,75.55499999999999,75.395,76.05
LEC,Ferrari,MEDIUM,71.0,25.0,625.0,3.0,3.0,1,0,1,0.9102564102564102,29.0,0.7586206896551724,75.269,75.47,76.05,75.93,75.526,76.31
LEC,Ferrari,MEDIUM,72.0,26.0,676.0,3.0,3.0,1,0,1,0.9230769230769231,29.0,0.7931034482758621,75.269,75.47,76.31,76.15466666666667,75.805,76.479
LEC,Ferrari,MEDIUM,73.0,27.0,729.0,3.0,3.0,1,0,1,0.9358974358974359,29.0,0.8275862068965517,75.269,75.47,76.479,76.27966666666667,76.11580000000001,76.349
LEC,Ferrari,MEDIUM,74.0,28.0,784.0,3.0,3.0,1,0,1,0.9487179487179487,29.0,0.8620689655172413,75.269,75.47,76.349,76.37933333333332,76.2584,76.248
LEC,Ferrari,MEDIUM,75.0,29.0,841.0,3.0,3.0,1,0,1,0.9615384615384616,29.0,0.896551724137931,75.269,75.47,76.248,76.35866666666666,76.28720000000001,76.343
LEC,Ferrari,MEDIUM,76.0,30.0,900.0,3.0,3.0,1,0,1,0.9743589743589743,29.0,0.9310344827586207,75.269,75.47,76.343,76.31333333333333,76.3458,75.963
LEC,Ferrari,MEDIUM,77.0,31.0,961.0,3.0,2.0,1,0,1,0.9871794871794872,29.0,0.9655172413793104,75.269,75.47,75.963,76.18466666666667,76.2764,76.11
LEC,Ferrari,MEDIUM,78.0,32.0,1024.0,3.0,2.0,1,0,1,1.0,29.0,1.0,75.269,75.47,76.11,76.13866666666667,76.2026,75.369
NOR,McLaren,MEDIUM,2.0,2.0,4.0,1.0,1.0,16,0,0,0.02564102564102564,19.0,0.10526315789473684,75.237,75.19,83.34,83.34,83.34,104.634
NOR,McLaren,MEDIUM,3.0,3.0,9.0,1.0,1.0,6,0,0,0.038461538461538464,19.0,0.15789473684210525,75.237,75.19,104.634,93.987,93.987,109.015
NOR,McLaren,MEDIUM,4.0,4.0,16.0,1.0,1.0,671,0,0,0.05128205128205128,19.0,0.21052631578947367,75.237,75.19,109.015,98.99633333333334,98.99633333333334,101.564
NOR,McLaren,MEDIUM,5.0,5.0,25.0,1.0,1.0,1,0,1,0.0641025641025641,19.0,0.2631578947368421,75.237,75.19,101.564,105.07099999999998,99.63825,78.05
NOR,McLaren,MEDIUM,6.0,6.0,36.0,1.0,1.0,1,0,1,0.07692307692307693,19.0,0.3157894736842105,75.237,75.19,78.05,96.20966666666665,95.3206,79.172
NOR,McLaren,MEDIUM,7.0,7.0,49.0,1.0,1.0,1,0,1,0.08974358974358974,19.0,0.3684210526315789,75.237,75.19,79.172,86.262,94.487,78.47
NOR,McLaren,MEDIUM,8.0,8.0,64.0,1.0,1.0,12,0,0,0.10256410256410256,19.0,0.42105263157894735,75.237,75.19,78.47,78.56400000000001,89.2542,77.626
NOR,McLaren,MEDIUM,9.0,9.0,81.0,1.0,1.0,2,0,0,0.11538461538461539,19.0,0.47368421052631576,75.237,75.19,77.626,78.42266666666666,82.97639999999998,82.148
NOR,McLaren,MEDIUM,10.0,10.0,100.0,1.0,1.0,2,0,0,0.1282051282051282,19.0,0.5263157894736842,75.237,75.19,82.148,79.41466666666668,79.0932,80.385
NOR,McLaren,MEDIUM,11.0,11.0,121.0,1.0,1.0,21,0,0,0.14102564102564102,19.0,0.5789473684210527,75.237,75.19,80.385,80.053,79.5602,79.771
NOR,McLaren,MEDIUM,12.0,12.0,144.0,1.0,1.0,1,0,1,0.15384615384615385,19.0,0.631578947368421,75.237,75.19,79.771,80.76800000000001,79.68,76.3
NOR,McLaren,MEDIUM,13.0,13.0,169.0,1.0,1.0,1,0,1,0.16666666666666666,19.0,0.6842105263157895,75.237,75.19,76.3,78.81866666666666,79.24600000000001,75.988
NOR,McLaren,MEDIUM,14.0,14.0,196.0,1.0,1.0,1,0,1,0.1794871794871795,19.0,0.7368421052631579,75.237,75.19,75.988,77.353,78.91839999999999,76.122
NOR,McLaren,MEDIUM,15.0,15.0,225.0,1.0,1.0,1,0,1,0.19230769230769232,19.0,0.7894736842105263,75.237,75.19,76.122,76.13666666666667,77.7132,75.673
NOR,McLaren,MEDIUM,16.0,16.0,256.0,1.0,1.0,1,0,1,0.20512820512820512,19.0,0.8421052631578947,75.237,75.19,75.673,75.92766666666667,76.7708,74.914
NOR,McLaren,MEDIUM,17.0,17.0,289.0,1.0,1.0,1,0,1,0.21794871794871795,19.0,0.8947368421052632,75.237,75.19,74.914,75.56966666666666,75.79939999999999,74.659
NOR,McLaren,MEDIUM,18.0,18.0,324.0,1.0,1.0,1,0,1,0.23076923076923078,19.0,0.9473684210526315,75.237,75.19,74.659,75.082,75.47120000000001,75.28
NOR,McLaren,MEDIUM,19.0,19.0,361.0,1.0,4.0,1,1,1,0.24358974358974358,19.0,1.0,75.237,75.19,75.28,74.95100000000001,75.3296,92.254
NOR,McLaren,HARD,20.0,1.0,1.0,2.0,3.0,1,1,1,0.2564102564102564,31.0,0.03225806451612903,75.237,75.19,92.254,80.73100000000001,78.55600000000001,78.033
NOR,McLaren,HARD,21.0,2.0,4.0,2.0,3.0,1,0,1,0.2692307692307692,31.0,0.06451612903225806,75.237,75.19,78.033,81.85566666666666,79.028,75.259
NOR,McLaren,HARD,22.0,3.0,9.0,2.0,2.0,1,0,1,0.28205128205128205,31.0,0.0967741935483871,75.237,75.19,75.259,81.84866666666667,79.09700000000001,74.846
NOR,McLaren,HARD,23.0,4.0,16.0,2.0,2.0,1,0,1,0.2948717948717949,31.0,0.12903225806451613,75.237,75.19,74.846,76.046,79.1344,75.315
NOR,McLaren,HARD,24.0,5.0,25.0,2.0,2.0,1,0,1,0.3076923076923077,31.0,0.16129032258064516,75.237,75.19,75.315,75.14,79.1414,75.22
NOR,McLaren,HARD,25.0,6.0,36.0,2.0,2.0,1,0,1,0.32051282051282054,31.0,0.1935483870967742,75.237,75.19,75.22,75.127,75.7346,74.4
NOR,McLaren,HARD,26.0,7.0,49.0,2.0,2.0,1,0,1,0.3333333333333333,31.0,0.22580645161290322,75.237,75.19,74.4,74.97833333333334,75.008,74.727
NOR,McLaren,HARD,27.0,8.0,64.0,2.0,2.0,1,0,1,0.34615384615384615,31.0,0.25806451612903225,75.237,75.19,74.727,74.78233333333334,74.9016,74.622
NOR,McLaren,HARD,28.0,9.0,81.0,2.0,1.0,1,0,1,0.358974358974359,31.0,0.2903225806451613,75.237,75.19,74.622,74.58300000000001,74.8568,74.618
NOR,McLaren,HARD,29.0,10.0,100.0,2.0,1.0,1,0,1,0.3717948717948718,31.0,0.3225806451612903,75.237,75.19,74.618,74.65566666666666,74.71740000000001,75.777
NOR,McLaren,HARD,30.0,11.0,121.0,2.0,1.0,1,0,1,0.38461538461538464,31.0,0.3548387096774194,75.237,75.19,75.777,75.00566666666667,74.8288,77.259
NOR,McLaren,HARD,31.0,12.0,144.0,2.0,1.0,1,0,1,0.3974358974358974,31.0,0.3870967741935484,75.237,75.19,77.259,75.88466666666666,75.40060000000001,76.797
NOR,McLaren,HARD,32.0,13.0,169.0,2.0,1.0,1,0,1,0.41025641025641024,31.0,0.41935483870967744,75.237,75.19,76.797,76.61099999999999,75.8146,74.711
NOR,McLaren,HARD,33.0,14.0,196.0,2.0,1.0,1,0,1,0.4230769230769231,31.0,0.45161290322580644,75.237,75.19,74.711,76.25566666666667,75.83239999999999,74.642
